,LoanID,CustomerID,LoanDate,LoanAmount,LoanStatus
2241,67110,5486,2021-11-21,44881.35,Pending
2242,25534,5489,2019-09-21,42971.16,Rejected
2243,88569,5493,2020-06-20,5777.68,Pending
2244,35503,5494,2021-07-05,26701.56,Pending
2245,51755,5499,2020-06-27,10008.6,Rejected
2246,87198,5500,2020-05-11,29489.72,Rejected
2247,68174,5502,2020-06-21,49934.19,Pending
2248,59974,5504,2021-09-05,5198.91,Rejected
2249,24676,5505,2022-06-28,5979.19,Rejected
2250,57386,5510,2019-08-16,46922.39,Rejected
2251,61718,5511,2022-06-20,8116.76,Pending
2252,86362,5513,2020-06-21,47386.84,Rejected
2253,32719,5515,2021-08-29,15199.57,Rejected
2254,47197,5517,2022-03-05,19112.39,Rejected
2255,25384,5519,2022-05-29,17778.15,Pending
2256,55962,5521,2018-11-28,40356.87,Pending
2257,61722,5524,2019-11-11,48614.26,Pending
2258,85740,5525,2021-02-01,23328.95,Pending
2259,59391,5526,2019-01-15,49010.83,Pending
2260,78355,5527,2022-01-30,22384.17,Approved
2261,34508,5528,2021-07-15,47767.25,Approved
2262,81110,5531,2022-08-19,46804.12,Pending
2263,66150,5532,2020-06-20,46845.93,Approved
2264,46256,5537,2020-01-18,33186.82,Pending
2265,70891,5538,2021-04-15,13292.4,Approved
2266,96015,5539,2020-01-02,31137.65,Approved
2267,58694,5540,2019-06-10,20265.72,Rejected
2268,85958,5541,2022-05-09,29064.71,Approved
2269,87085,5542,2019-10-26,33361.31,Rejected
2270,20875,5544,2022-02-06,46013.95,Approved
2271,96787,5545,2018-12-23,37538.37,Rejected
2272,49250,5546,2019-10-06,10567.66,Approved
2273,40343,5547,2019-08-13,10266.07,Pending
2274,25680,5548,2021-11-13,17043.95,Approved
2275,82222,5550,2021-03-16,9699.93,Pending
2276,33522,5554,2022-05-20,7175.64,Pending
2277,73470,5558,2021-12-25,33063.37,Approved
2278,74116,5560,2019-12-08,22032.19,Approved
2279,23025,5562,2019-04-12,8675.39,Rejected
2280,45678,5563,2022-05-31,32137.8,Approved
2281,52455,5564,2022-08-13,49136.38,Approved
2282,80023,5565,2020-03-03,41149.1,Approved
2283,25254,5567,2022-02-06,49389.85,Pending
2284,62873,5568,2020-01-01,4989.56,Approved
2285,39331,5569,2018-10-23,34695.22,Pending
2286,77194,5570,2020-01-28,8997.24,Approved
2287,47186,5573,2021-05-30,47111.17,Pending
2288,72312,5574,2019-11-16,49731.05,Approved
2289,87300,5575,2019-09-28,45250.16,Approved
2290,55951,5576,2019-08-02,45822.11,Approved
2291,74073,5577,2021-03-03,47521.08,Rejected
2292,56011,5578,2020-05-23,14886.06,Rejected
2293,53155,5579,2019-08-04,12309.21,Pending
2294,51861,5582,2021-03-14,11657.65,Pending
2295,72423,5584,2022-03-08,44460.77,Rejected
2296,75001,5592,2021-05-07,7957.46,Pending
2297,59233,5593,2022-07-22,31486.85,Approved
2298,47061,5594,2021-08-08,44995.74,Pending
2299,59548,5595,2020-01-27,14523.73,Pending
2300,74380,5596,2021-10-20,23806.44,Pending
2301,90131,5598,2019-05-08,22939.67,Pending
2302,97013,5599,2018-09-14,45880.02,Approved
2303,40961,5600,2022-06-07,30912.14,Approved
2304,78404,5601,2021-05-21,49610.62,Rejected
2305,32203,5603,2021-02-08,22896.4,Pending
2306,62592,5605,2021-01-01,36601.89,Pending
2307,97397,5606,2020-03-11,45529.33,Rejected
2308,65840,5608,2021-09-04,46976.71,Rejected
2309,26512,5609,2019-11-04,11269.91,Approved
2310,28414,5610,2019-12-13,45779.91,Pending
2311,51268,5612,2019-06-01,2314.39,Approved
2312,27792,5617,2022-03-13,25113.44,Approved
2313,73993,5618,2021-02-14,16770.49,Pending
2314,77819,5623,2021-01-25,36202.27,Approved
2315,37586,5625,2022-02-18,22683.96,Approved
2316,80141,5626,2021-04-27,46249.16,Rejected
2317,50951,5628,2022-01-14,46746.76,Rejected
2318,57642,5629,2020-09-15,27757.44,Approved
2319,22846,5632,2021-04-23,3205.6,Pending
2320,89002,5634,2019-04-13,14364.01,Rejected
2321,86258,5635,2020-06-15,22434.62,Pending
2322,94203,5636,2020-08-20,35416.23,Rejected
2323,23885,5637,2022-08-11,37716.19,Pending
2324,53139,5641,2019-11-30,3729.17,Pending
2325,46556,5642,2019-05-14,44297.93,Rejected
2326,24839,5644,2019-06-09,46481.07,Approved
2327,80504,5645,2020-01-06,25138.48,Pending
2328,83454,5647,2019-04-05,10968.91,Rejected
2329,46125,5648,2019-04-20,15474.38,Pending
2330,55220,5649,2019-11-14,21040.68,Pending
2331,48625,5650,2020-06-22,42429.5,Rejected
2332,32354,5651,2019-11-18,12321.75,Approved
2333,98322,5655,2020-11-09,33380.91,Rejected
2334,94847,5657,2022-07-01,22597.6,Pending
2335,41106,5660,2019-05-20,37247.75,Pending
2336,64968,5661,2021-01-26,3933.83,Pending
2337,20343,5664,2019-07-17,21155.8,Rejected
2338,60250,5668,2019-08-06,44244.86,Approved
2339,41347,5669,2018-11-17,13693.94,Approved
2340,21542,5670,2019-07-19,49265.33,Rejected
2341,57144,5672,2019-07-16,15178.07,Approved
2342,58544,5674,2018-09-13,28684.67,Approved
2343,66501,5675,2021-09-21,9407.14,Pending
2344,29161,5676,2019-03-20,16493.48,Approved
2345,57045,5677,2019-03-01,3001.92,Pending
2346,62679,5679,2020-07-12,28132.8,Pending
2347,65526,5682,2020-06-24,19491.36,Rejected
2348,33308,5683,2019-06-07,24300.47,Approved
2349,82600,5685,2021-11-12,33716.37,Pending
2350,22387,5687,2021-01-30,29575.6,Rejected
2351,86603,5691,2021-12-09,6187.87,Rejected
2352,91338,5692,2020-04-28,47703.0,Pending
2353,86734,5696,2022-08-28,37753.72,Rejected
2354,44780,5697,2022-06-13,9179.24,Approved
2355,54846,5698,2019-04-22,40371.68,Approved
2356,29230,5700,2019-03-06,1229.82,Rejected
2357,44153,5702,2022-08-29,18007.73,Approved
2358,90060,5704,2020-10-24,10534.85,Approved
2359,56895,5705,2018-12-21,34486.46,Approved
2360,89041,5710,2020-04-25,47601.3,Pending
2361,56819,5712,2022-03-06,38144.75,Rejected
2362,20099,5713,2019-01-13,30063.81,Rejected
2363,74359,5714,2018-11-14,39102.53,Approved
2364,85264,5715,2020-10-17,20341.68,Rejected
2365,26167,5716,2019-10-31,27837.1,Pending
2366,73919,5722,2022-03-03,19238.27,Pending
2367,51276,5723,2021-03-16,22337.83,Approved
2368,81857,5730,2021-06-24,15102.15,Approved
2369,27136,5732,2022-03-10,36643.84,Pending
2370,57424,5735,2021-01-10,25227.86,Rejected
2371,22120,5738,2022-05-20,8205.53,Pending
2372,34422,5744,2021-09-09,1434.4,Pending
2373,97725,5748,2020-05-08,48603.22,Pending
2374,84147,5749,2018-12-28,24501.89,Rejected
2375,30705,5750,2021-07-23,18213.62,Approved
2376,97779,5751,2021-03-23,35303.87,Rejected
2377,90552,5752,2019-09-22,26989.81,Approved
2378,98476,5759,2021-02-22,37026.44,Approved
2379,95600,5763,2022-05-11,24853.37,Approved
2380,56789,5764,2022-02-03,14427.44,Approved
2381,89180,5766,2021-07-03,45933.9,Approved
2382,55817,5767,2018-11-24,15642.03,Rejected
2383,73467,5769,2021-06-30,18575.52,Approved
2384,58150,5770,2019-12-03,5521.27,Approved
2385,25137,5771,2021-07-16,12364.89,Rejected
2386,62377,5772,2018-11-29,10188.61,Pending
2387,27031,5773,2020-02-22,31090.02,Rejected
2388,93755,5778,2018-12-06,31261.38,Pending
2389,68531,5780,2019-01-23,25030.71,Pending
2390,85978,5781,2019-05-12,3640.63,Rejected
2391,70808,5784,2020-10-05,29107.39,Rejected
2392,77627,5785,2021-03-17,23290.1,Approved
2393,86195,5791,2019-03-05,19459.87,Approved
2394,58852,5792,2019-04-25,40909.82,Approved
2395,83389,5794,2018-11-02,38137.73,Pending
2396,42968,5795,2020-12-24,2236.62,Rejected
2397,76659,5800,2020-04-09,19160.69,Approved
2398,63628,5801,2020-05-21,9567.39,Rejected
2399,44659,5803,2020-12-14,39931.75,Rejected
2400,58307,5806,2020-12-17,3069.15,Pending
2401,76276,5807,2022-01-23,2881.04,Rejected
2402,37388,5808,2019-07-31,3233.55,Pending
2403,25390,5809,2019-11-06,40958.69,Rejected
2404,94846,5810,2020-03-11,40038.41,Pending
2405,77914,5811,2020-08-01,13899.72,Approved
2406,68592,5813,2021-06-27,12817.51,Approved
2407,23785,5814,2020-04-19,1173.06,Rejected
2408,78589,5815,2022-06-24,8571.06,Approved
2409,58606,5818,2021-10-29,9258.7,Rejected
2410,34402,5819,2021-06-15,12579.0,Pending
2411,30336,5821,2020-06-29,1763.02,Approved
2412,45242,5827,2019-02-26,40905.11,Pending
2413,57272,5829,2022-06-27,5043.03,Approved
2414,91231,5830,2020-01-20,47954.21,Approved
2415,89380,5831,2021-12-03,14414.96,Pending
2416,98927,5838,2020-08-24,42294.81,Rejected
2417,80394,5845,2019-07-13,1383.5,Approved
2418,38773,5848,2019-11-16,31124.34,Pending
2419,54889,5849,2022-05-19,45911.17,Approved
2420,86378,5851,2019-09-21,25485.58,Pending
2421,38412,5853,2022-03-14,12128.77,Pending
2422,35610,5854,2021-09-22,25359.58,Pending
2423,52581,5856,2021-05-01,20126.48,Rejected
2424,28837,5862,2022-01-21,21067.54,Pending
2425,68441,5863,2019-01-31,6898.86,Rejected
2426,25607,5864,2020-05-03,17620.44,Rejected
2427,58057,5868,2021-05-03,11348.67,Approved
2428,54945,5872,2022-03-07,45294.29,Pending
2429,81272,5874,2020-10-17,40207.7,Pending
2430,55252,5880,2018-10-08,37030.79,Rejected
2431,60623,5883,2022-07-23,18298.27,Approved
2432,56234,5884,2022-07-23,41198.22,Pending
2433,62720,5885,2021-07-27,29623.0,Rejected
2434,51557,5888,2018-11-06,30809.65,Approved
2435,90556,5889,2021-05-19,35234.29,Pending
2436,85498,5891,2018-10-02,23544.07,Pending
2437,38428,5892,2020-04-10,13655.97,Rejected
2438,89579,5894,2021-05-20,4964.12,Rejected
2439,24902,5896,2018-11-10,44037.68,Rejected
2440,59340,5897,2019-10-02,29845.17,Rejected
2441,68295,5901,2018-12-09,19192.91,Approved
2442,82373,5905,2020-07-19,7616.28,Rejected
2443,98498,5906,2022-01-20,5370.96,Pending
2444,77963,5907,2019-12-10,29392.01,Rejected
2445,76306,5908,2022-05-19,8456.55,Rejected
2446,93190,5913,2020-11-28,14356.55,Approved
2447,20767,5914,2020-07-15,46639.4,Approved
2448,23594,5916,2019-11-21,34251.78,Rejected
2449,43091,5917,2020-10-04,13973.52,Pending
2450,28249,5918,2019-08-22,8442.1,Rejected
2451,27534,5921,2019-06-29,45679.85,Rejected
2452,93261,5922,2018-10-08,45615.96,Pending
2453,82510,5923,2019-06-17,37692.46,Approved
2454,47606,5924,2020-12-25,26335.76,Rejected
2455,74284,5925,2021-06-10,21685.73,Pending
2456,82127,5927,2019-08-21,3012.75,Approved
2457,59676,5930,2018-09-21,34059.2,Pending
2458,61866,5931,2019-05-12,26923.11,Rejected
2459,90955,5932,2022-03-02,27063.74,Rejected
2460,28473,5933,2021-04-12,17555.89,Rejected
2461,77074,5934,2022-01-16,41714.05,Approved
2462,66842,5935,2020-04-26,31176.32,Pending
2463,50213,5936,2020-10-14,1089.4,Approved
2464,97945,5937,2019-12-16,23630.71,Rejected
2465,70258,5939,2019-07-19,43958.03,Rejected
2466,45287,5942,2019-12-20,35757.45,Pending
2467,45730,5944,2018-10-27,36740.28,Rejected
2468,39288,5945,2020-01-31,28110.89,Approved
2469,96542,5947,2020-04-17,1474.54,Pending
2470,58042,5949,2020-10-16,30047.81,Pending
2471,37976,5950,2019-05-23,35177.79,Pending
2472,83339,5952,2018-12-05,11660.5,Approved
2473,33932,5953,2022-01-03,42910.64,Pending
2474,75081,5954,2020-11-04,9344.06,Approved
2475,76326,5955,2020-05-02,3353.42,Approved
2476,85302,5956,2020-12-07,1308.87,Rejected
2477,83855,5960,2020-02-09,5969.54,Rejected
2478,95960,5963,2021-08-12,34350.42,Pending
2479,99684,5966,2019-03-27,8146.7,Rejected
2480,51358,5968,2018-10-10,47001.77,Rejected
2481,67962,5971,2021-01-01,16593.42,Rejected
2482,48023,5972,2020-06-28,13171.94,Rejected
2483,92330,5974,2021-01-26,13367.31,Rejected
2484,85658,5978,2021-01-01,23704.03,Pending
2485,25756,5979,2020-04-30,4628.53,Pending
2486,71325,5982,2020-07-03,16594.13,Pending
2487,94645,5984,2019-04-28,28999.42,Rejected
2488,99222,5985,2020-06-01,9139.96,Rejected
2489,64309,5986,2019-01-17,6498.8,Pending
2490,30308,5987,2019-04-20,16387.93,Pending
2491,56148,5996,2019-08-03,12216.94,Approved
2492,51388,5997,2018-10-14,12231.45,Pending
2493,29648,5998,2021-03-30,17583.43,Approved
2494,97599,5999,2020-07-14,29535.76,Approved
