,CreditBureauID,CustomerID,ReportDate,CreditScore,OutstandingDebt,MaxCreditLimit,DerogatoryMarks
340,9647,1340,2021-12-17,723,7726.69,45651.19,Late Payment
341,9342,1341,2023-03-29,556,19265.4,38343.9,Late Payment
342,5631,1342,2019-07-22,323,43863.55,29994.83,"Foreclosure, Bankruptcy"
343,9134,1343,2020-09-02,401,11981.41,9538.19,Late Payment
344,3713,1344,2022-11-10,440,806.65,37823.49,"Bankruptcy, Late Payment, Collection, Foreclosure"
345,3550,1345,2022-10-14,798,46766.52,10529.32,Collection
346,3435,1346,2019-06-30,331,2788.91,32220.78,Collection
347,6748,1347,2021-11-06,773,48780.58,22921.56,
348,7195,1348,2020-09-07,579,7987.7,47699.82,Foreclosure
349,7524,1349,2020-02-14,575,15007.8,41089.17,"Collection, Bankruptcy, Late Payment"
350,4195,1350,2022-06-10,321,47007.13,15790.03,"Foreclosure, Bankruptcy, Collection, Late Payment"
351,7334,1351,2020-10-20,640,15169.66,30734.92,
352,8496,1352,2020-07-08,344,5523.63,7914.08,
353,4655,1353,2018-12-11,586,29803.28,48035.4,"Foreclosure, Late Payment, Collection, Bankruptcy"
354,5757,1354,2019-09-05,752,39935.68,15534.02,"Collection, Bankruptcy, Late Payment, Foreclosure"
355,9889,1355,2022-08-02,531,26047.13,30597.03,"Foreclosure, Late Payment, Bankruptcy, Collection"
356,6466,1356,2022-04-29,534,33660.96,45258.87,
357,3449,1357,2022-09-09,359,15128.56,18385.93,"Foreclosure, Late Payment, Collection, Bankruptcy"
358,9640,1358,2021-12-28,773,7361.08,7527.9,"Collection, Foreclosure, Bankruptcy, Late Payment"
359,4277,1359,2023-02-02,833,32890.58,44417.45,"Foreclosure, Collection, Late Payment"
360,7666,1360,2021-09-12,317,26152.7,7813.8,"Late Payment, Foreclosure, Collection"
361,8619,1361,2022-12-10,580,37690.9,23494.3,Bankruptcy
362,4086,1362,2019-03-11,653,2758.86,25389.67,"Collection, Bankruptcy"
363,7549,1363,2020-03-23,389,40343.72,44683.9,"Collection, Foreclosure, Late Payment, Bankruptcy"
364,9084,1364,2022-11-03,630,36556.34,29165.75,"Late Payment, Foreclosure, Collection"
365,9667,1365,2022-10-20,378,43509.29,5442.77,"Collection, Late Payment"
366,4478,1366,2020-12-05,476,45085.39,22061.05,"Collection, Bankruptcy"
367,7662,1367,2023-07-13,438,24699.12,19119.03,"Foreclosure, Collection"
368,3892,1368,2020-10-25,304,24225.41,7746.09,"Foreclosure, Late Payment, Bankruptcy, Collection"
369,6685,1369,2022-06-14,452,21379.3,35382.0,"Foreclosure, Bankruptcy"
370,5129,1370,2021-06-24,792,2437.02,10749.55,"Foreclosure, Late Payment"
371,6587,1371,2020-07-02,839,36316.3,9689.17,
372,8533,1372,2021-09-25,719,5316.88,14851.25,Bankruptcy
373,3435,1373,2022-05-25,416,12740.25,33387.68,"Foreclosure, Late Payment, Bankruptcy, Collection"
374,8820,1374,2019-03-13,816,6425.41,7473.08,"Foreclosure, Late Payment"
375,6220,1375,2021-06-29,479,5471.77,19788.12,Bankruptcy
376,9651,1376,2019-01-31,675,7011.53,26450.85,"Bankruptcy, Foreclosure, Late Payment"
377,5391,1377,2021-10-18,704,2724.33,25515.79,Foreclosure
378,9928,1378,2020-02-27,625,45603.66,41312.28,"Bankruptcy, Collection"
379,7160,1379,2022-09-29,741,31005.78,21495.04,"Late Payment, Collection, Bankruptcy, Foreclosure"
380,5114,1380,2019-01-03,735,35490.8,32143.17,Foreclosure
381,8820,1381,2021-06-16,728,6151.89,6371.32,"Collection, Foreclosure"
382,4648,1382,2023-02-25,501,20429.61,27572.47,"Collection, Late Payment"
383,8199,1383,2019-08-20,570,32410.44,25155.96,"Collection, Foreclosure, Late Payment, Bankruptcy"
384,4092,1384,2019-07-05,599,15734.83,38799.78,Foreclosure
385,8139,1385,2023-08-10,780,49444.63,28482.89,Bankruptcy
386,4374,1386,2021-09-19,399,29318.25,38876.64,"Collection, Late Payment"
387,3447,1387,2022-12-29,367,44164.23,49998.57,"Bankruptcy, Collection, Late Payment"
388,8865,1388,2020-08-02,312,729.81,5523.12,"Foreclosure, Collection"
389,8776,1389,2019-01-20,792,15682.16,6937.16,"Late Payment, Bankruptcy, Collection, Foreclosure"
390,3086,1390,2020-07-19,680,2347.44,35087.09,"Collection, Foreclosure, Bankruptcy, Late Payment"
391,5928,1391,2021-03-09,766,44012.46,8618.55,Foreclosure
392,3556,1392,2020-04-16,787,37513.21,36685.52,"Collection, Foreclosure, Late Payment"
393,7896,1393,2020-01-18,732,40269.74,33640.81,"Bankruptcy, Collection, Foreclosure, Late Payment"
394,5086,1394,2020-01-24,831,4577.67,8638.69,"Late Payment, Bankruptcy"
395,5143,1395,2021-04-19,840,7841.44,24087.63,"Late Payment, Foreclosure, Collection, Bankruptcy"
396,5743,1396,2020-10-06,344,14764.44,14149.88,"Bankruptcy, Collection, Late Payment, Foreclosure"
397,4770,1397,2020-07-03,503,25023.78,12710.49,"Bankruptcy, Collection"
398,4330,1398,2018-09-25,800,21030.86,22337.37,
399,3440,1399,2023-08-22,429,7197.77,38728.69,"Collection, Late Payment"
400,7347,1400,2020-05-31,812,25956.2,5355.31,"Foreclosure, Collection, Late Payment, Bankruptcy"
401,5269,1401,2022-02-25,532,6793.16,13143.5,"Late Payment, Bankruptcy, Foreclosure"
402,8247,1402,2021-03-04,826,44102.95,37077.7,"Foreclosure, Bankruptcy, Collection"
403,4363,1403,2019-01-07,740,21398.81,47826.67,"Foreclosure, Collection"
404,8625,1404,2021-10-09,599,566.54,6880.61,Collection
405,6767,1405,2019-09-29,549,40701.79,39405.71,"Late Payment, Bankruptcy, Foreclosure"
406,9961,1406,2021-08-16,508,48523.85,26397.15,"Collection, Late Payment, Foreclosure"
407,6412,1407,2021-10-29,512,11747.73,33283.86,"Collection, Late Payment, Bankruptcy"
408,5906,1408,2023-03-01,361,22015.65,47156.19,"Late Payment, Bankruptcy, Foreclosure, Collection"
409,6448,1409,2019-02-09,355,22468.52,28469.19,"Collection, Late Payment"
410,7772,1410,2019-05-19,778,40409.19,15662.09,"Late Payment, Foreclosure, Bankruptcy, Collection"
411,7830,1411,2021-06-13,566,35933.76,45942.19,Foreclosure
412,5517,1412,2020-09-16,680,10447.08,8915.29,"Bankruptcy, Collection"
413,6742,1413,2019-10-14,625,18739.63,23801.79,"Late Payment, Bankruptcy, Foreclosure"
414,9197,1414,2021-08-04,836,40736.13,33900.7,"Bankruptcy, Late Payment, Collection"
415,3663,1415,2019-11-15,452,40539.68,43283.98,Bankruptcy
416,8656,1416,2022-12-02,615,29910.07,32648.42,"Bankruptcy, Late Payment"
417,6880,1417,2020-11-08,371,24219.3,30700.79,
418,5402,1418,2020-12-05,847,41386.9,10908.43,"Foreclosure, Collection"
419,6655,1419,2019-10-26,710,44414.21,40549.62,"Collection, Foreclosure"
420,9067,1420,2019-02-05,670,41029.37,7655.11,"Collection, Late Payment, Bankruptcy"
421,9822,1421,2020-03-22,576,12617.14,47569.75,"Bankruptcy, Foreclosure, Collection"
422,5062,1422,2020-03-08,637,3405.72,15713.06,
423,6487,1423,2018-09-29,315,31872.15,14355.16,"Late Payment, Bankruptcy"
424,7848,1424,2021-10-21,735,3156.43,12743.97,"Collection, Bankruptcy"
425,7779,1425,2019-09-04,587,14731.72,14847.75,"Late Payment, Collection, Bankruptcy"
426,6904,1426,2021-06-17,471,24633.67,45783.9,
427,5358,1427,2018-09-19,651,23750.04,38293.68,"Late Payment, Bankruptcy, Collection"
428,8763,1428,2021-03-31,703,47967.28,6739.46,"Foreclosure, Bankruptcy, Collection, Late Payment"
429,3016,1429,2020-12-02,717,38828.35,28138.5,Bankruptcy
430,8515,1430,2020-06-12,524,40198.45,43907.6,"Late Payment, Bankruptcy, Foreclosure"
431,9282,1431,2019-08-27,468,30926.79,45287.56,Collection
432,5807,1432,2021-05-21,515,11258.73,32051.38,"Late Payment, Collection"
433,7891,1433,2020-01-03,679,4160.97,19369.6,"Foreclosure, Collection, Late Payment, Bankruptcy"
434,8276,1434,2020-08-25,802,33661.05,22967.43,Late Payment
435,6664,1435,2019-12-02,793,35668.28,39279.95,
436,7581,1436,2020-05-05,740,28443.21,12003.84,Bankruptcy
437,6554,1437,2021-07-30,313,16265.98,18949.83,Collection
438,7425,1438,2020-11-16,430,34701.32,16697.9,"Late Payment, Collection, Foreclosure"
439,5184,1439,2023-01-23,745,43699.09,38195.98,
440,5680,1440,2018-10-01,826,5057.06,24368.78,"Bankruptcy, Collection, Late Payment"
441,6776,1441,2019-01-17,405,35453.76,7074.44,
442,9944,1442,2021-04-29,476,36747.44,48357.76,Collection
443,8912,1443,2021-06-03,571,10500.01,33043.61,"Bankruptcy, Foreclosure"
444,3857,1444,2021-12-24,591,40957.03,7449.54,"Foreclosure, Collection"
445,8845,1445,2019-07-21,630,40915.13,5162.87,"Bankruptcy, Collection, Foreclosure, Late Payment"
446,4695,1446,2022-08-25,368,13147.36,27650.47,"Collection, Foreclosure"
447,4532,1447,2022-12-05,821,27565.54,6619.73,Foreclosure
448,8085,1448,2020-12-30,753,2457.74,40036.79,"Bankruptcy, Collection"
449,5139,1449,2022-10-13,451,26688.81,34818.28,"Collection, Bankruptcy"
450,6929,1450,2018-10-09,362,1645.51,46597.29,Collection
451,7515,1451,2023-07-13,480,11824.96,24749.77,Collection
452,6358,1452,2021-05-16,759,4333.14,35407.79,"Collection, Foreclosure, Bankruptcy, Late Payment"
453,9276,1453,2022-02-08,402,29779.34,34458.04,
454,8488,1454,2020-09-14,561,21341.99,37183.01,"Foreclosure, Bankruptcy, Late Payment, Collection"
455,8995,1455,2023-06-10,726,15868.92,48916.17,"Collection, Bankruptcy, Late Payment, Foreclosure"
456,8778,1456,2022-12-12,846,5079.02,11671.65,"Collection, Foreclosure, Bankruptcy"
457,8414,1457,2022-12-28,744,47402.21,17309.48,
458,8858,1458,2020-07-31,471,30842.52,43594.77,
459,7405,1459,2023-03-17,746,10257.21,32276.99,"Foreclosure, Collection, Late Payment"
460,6076,1460,2019-11-30,483,31750.91,13547.02,Late Payment
461,8578,1461,2019-01-30,793,32807.62,16478.23,Late Payment
462,6071,1462,2020-02-26,610,42595.81,27369.41,Bankruptcy
463,6622,1463,2021-05-15,327,2807.97,6295.01,"Foreclosure, Bankruptcy"
464,5376,1464,2022-10-23,627,42904.57,6010.03,Bankruptcy
465,7294,1465,2019-10-22,389,26202.29,19043.72,"Collection, Bankruptcy, Late Payment, Foreclosure"
466,8195,1466,2020-03-07,436,28246.46,17741.97,
467,5748,1467,2022-10-16,495,36290.12,26862.27,"Late Payment, Bankruptcy"
468,7359,1468,2020-03-22,712,3760.32,9263.98,"Collection, Bankruptcy, Foreclosure"
469,6126,1469,2023-08-21,778,487.55,33467.59,"Late Payment, Collection"
470,9335,1470,2019-01-25,776,20942.07,35973.99,"Bankruptcy, Foreclosure, Collection, Late Payment"
471,8885,1471,2019-12-30,402,23990.23,8862.07,Bankruptcy
472,9542,1472,2018-11-21,590,2950.65,22001.65,
473,3795,1473,2022-10-13,711,21647.09,37093.42,Bankruptcy
474,5644,1474,2022-11-28,578,48168.42,48358.72,
475,9238,1475,2019-07-21,641,20704.16,31271.37,
476,5796,1476,2022-02-25,665,24057.26,29160.9,"Foreclosure, Collection, Bankruptcy"
477,4491,1477,2022-09-17,455,17197.67,11462.84,
478,4613,1478,2019-02-24,546,44449.24,25367.15,"Late Payment, Foreclosure, Collection, Bankruptcy"
479,9814,1479,2021-08-06,481,3526.69,48500.08,"Foreclosure, Late Payment, Collection"
480,5031,1480,2022-06-24,846,29319.89,23907.45,Collection
481,8425,1481,2023-05-08,314,32308.16,19546.34,"Collection, Foreclosure"
482,4814,1482,2022-12-15,458,47732.25,15511.98,Foreclosure
483,3010,1483,2020-05-06,565,5482.7,28836.79,Late Payment
484,3140,1484,2022-12-16,781,39607.23,24971.9,"Late Payment, Foreclosure"
485,5853,1485,2020-01-29,564,30968.87,41037.46,"Bankruptcy, Foreclosure, Collection"
486,8861,1486,2019-03-21,598,36925.68,24160.35,"Collection, Foreclosure, Late Payment"
487,9030,1487,2019-06-13,318,13339.69,46606.53,
488,3808,1488,2019-08-16,729,37724.9,23770.16,Bankruptcy
489,7321,1489,2019-07-21,813,46985.27,40575.73,"Bankruptcy, Foreclosure"
490,8624,1490,2020-09-24,472,39235.15,48663.63,Late Payment
491,5449,1491,2021-08-19,748,47977.78,45112.9,"Bankruptcy, Late Payment"
492,4175,1492,2022-12-09,822,18770.66,35189.27,"Late Payment, Bankruptcy"
493,9409,1493,2019-07-27,537,7609.46,41500.56,"Late Payment, Bankruptcy"
494,4640,1494,2020-12-13,519,24853.11,25728.9,
495,4040,1495,2021-12-05,545,8108.35,38438.62,"Foreclosure, Collection, Bankruptcy, Late Payment"
496,4293,1496,2021-08-22,603,7083.34,46188.81,"Bankruptcy, Collection, Late Payment, Foreclosure"
497,7494,1497,2019-01-15,436,7618.69,31628.99,
498,9965,1498,2019-08-12,673,25913.08,38776.35,Late Payment
499,5026,1499,2020-05-26,457,46860.4,23403.02,
500,9676,1500,2019-11-01,815,18746.88,40597.1,"Bankruptcy, Late Payment, Foreclosure"
501,8413,1501,2021-03-13,755,35821.33,30925.0,"Collection, Late Payment, Foreclosure"
502,5618,1502,2020-10-05,553,31169.89,41815.43,"Late Payment, Bankruptcy"
503,9846,1503,2021-01-01,755,11990.52,25443.49,Foreclosure
504,6009,1504,2019-01-04,774,22981.54,41824.29,"Collection, Late Payment"
505,6329,1505,2019-07-10,311,34311.97,39204.82,
506,3237,1506,2020-06-02,615,22758.68,27519.49,Collection
507,9288,1507,2023-07-01,624,37756.63,24135.35,"Collection, Late Payment"
508,5249,1508,2020-01-12,481,12929.15,33432.72,"Late Payment, Foreclosure"
509,9816,1509,2023-01-05,830,19194.71,21505.78,
510,8943,1510,2021-07-31,513,34578.45,45828.3,"Foreclosure, Bankruptcy"
511,4097,1511,2021-12-28,380,1008.76,30814.91,
512,7202,1512,2018-12-06,788,45806.03,22963.25,
513,3627,1513,2023-05-25,581,22376.69,5161.14,"Late Payment, Collection"
514,3479,1514,2018-10-01,788,7306.13,8396.11,"Collection, Bankruptcy"
515,6286,1515,2019-11-29,462,42297.68,40023.55,
516,6700,1516,2020-12-14,491,3547.8,18421.39,"Late Payment, Collection"
517,6556,1517,2022-04-13,383,9888.18,45250.03,Bankruptcy
518,7803,1518,2019-05-02,604,7967.65,27569.18,"Late Payment, Foreclosure, Bankruptcy, Collection"
519,3867,1519,2020-03-06,777,40148.23,26213.02,Foreclosure
520,4885,1520,2018-12-18,671,13136.43,23763.45,"Late Payment, Bankruptcy"
521,3843,1521,2018-11-11,374,33258.96,24004.68,Bankruptcy
522,9370,1522,2021-08-30,585,22355.76,15946.51,"Foreclosure, Collection, Bankruptcy, Late Payment"
523,8686,1523,2021-06-21,448,5792.3,33448.73,Collection
524,3716,1524,2021-07-02,818,23646.19,27351.73,Late Payment
525,4836,1525,2023-05-13,633,21678.24,23955.91,Late Payment
526,9732,1526,2023-03-22,445,29984.57,10567.37,"Collection, Late Payment, Foreclosure"
527,8602,1527,2019-02-20,374,38509.98,16283.34,"Collection, Foreclosure"
528,3478,1528,2019-03-13,396,37425.95,5298.29,Foreclosure
529,7410,1529,2020-06-24,784,7674.47,46976.64,
530,6311,1530,2019-04-02,512,23284.85,45823.98,Foreclosure
531,8167,1531,2023-01-12,505,36484.15,47310.9,
532,7365,1532,2021-03-26,551,3616.48,36638.4,Bankruptcy
533,6190,1533,2021-10-25,828,44620.37,30914.29,"Foreclosure, Late Payment, Bankruptcy"
534,9727,1534,2020-04-07,319,28349.16,6757.44,Bankruptcy
535,9421,1535,2022-08-18,524,16320.8,29975.66,"Collection, Foreclosure, Late Payment, Bankruptcy"
536,6341,1536,2020-05-06,830,30258.06,37038.58,"Bankruptcy, Collection, Foreclosure, Late Payment"
537,3074,1537,2022-01-15,443,9798.29,21056.2,"Foreclosure, Late Payment"
538,7192,1538,2022-07-15,311,38786.92,8383.12,Late Payment
539,9941,1539,2020-12-07,678,47617.8,5393.63,"Foreclosure, Collection, Bankruptcy"
540,8615,1540,2020-12-23,838,35167.15,14510.21,"Collection, Bankruptcy, Late Payment, Foreclosure"
541,6003,1541,2021-03-24,398,1665.37,24075.68,Foreclosure
542,4933,1542,2019-12-10,351,46521.33,45722.22,Late Payment
543,9723,1543,2018-10-03,533,34478.38,47104.63,
544,7261,1544,2021-04-29,503,22225.34,29489.4,"Late Payment, Collection"
545,5251,1545,2019-03-05,614,49435.62,37175.43,"Collection, Late Payment, Bankruptcy, Foreclosure"
546,7278,1546,2023-04-08,610,3142.91,17073.95,
547,5282,1547,2021-04-02,458,12704.3,12684.95,"Foreclosure, Collection, Late Payment"
548,5297,1548,2020-02-19,640,14998.07,13683.48,
549,6911,1549,2021-09-18,601,39560.8,17999.12,"Foreclosure, Collection, Bankruptcy"
550,9442,1550,2022-02-04,601,4812.25,33236.64,"Foreclosure, Collection"
551,9053,1551,2021-06-04,537,9805.33,15284.37,"Bankruptcy, Collection"
552,9025,1552,2021-08-12,753,13406.7,39815.61,"Bankruptcy, Foreclosure"
553,7449,1553,2022-01-10,556,846.12,12013.59,
554,3045,1554,2021-09-20,713,3232.56,8853.84,"Collection, Late Payment"
555,8325,1555,2021-11-18,729,3992.13,10071.14,Foreclosure
556,4660,1556,2021-09-09,615,7424.36,15631.98,Late Payment
557,7749,1557,2020-07-08,750,2310.52,43369.97,"Bankruptcy, Collection, Late Payment"
558,3574,1558,2022-09-23,669,20081.8,26308.23,
559,7754,1559,2023-02-23,451,46874.71,37854.44,"Bankruptcy, Collection"
560,6862,1560,2020-02-11,427,745.74,9083.62,"Collection, Foreclosure, Late Payment"
561,4634,1561,2019-12-06,375,36701.47,24172.65,
562,5909,1562,2019-10-03,503,12512.38,10605.89,"Collection, Foreclosure"
563,8403,1563,2020-07-22,417,7214.09,35975.77,
564,4319,1564,2021-02-20,571,4179.28,28993.49,"Bankruptcy, Foreclosure, Late Payment, Collection"
565,6924,1565,2019-06-07,547,47786.01,25119.45,"Bankruptcy, Collection, Late Payment, Foreclosure"
566,5865,1566,2021-01-14,672,20289.6,28564.27,"Foreclosure, Late Payment, Bankruptcy, Collection"
567,8025,1567,2023-02-17,785,4766.63,45221.32,"Late Payment, Bankruptcy, Foreclosure"
568,8273,1568,2019-04-27,400,42490.76,30200.74,Collection
569,9296,1569,2022-05-31,475,29128.59,13395.49,"Bankruptcy, Foreclosure, Late Payment, Collection"
570,8154,1570,2022-11-23,332,23743.54,33867.95,"Late Payment, Foreclosure, Bankruptcy, Collection"
571,6058,1571,2021-05-23,493,4947.72,6327.78,Bankruptcy
572,9558,1572,2021-06-30,839,18554.34,31442.56,"Foreclosure, Bankruptcy, Late Payment"
573,9580,1573,2022-06-28,438,19061.14,34163.41,"Collection, Late Payment, Bankruptcy"
574,8943,1574,2020-04-13,581,35285.94,17287.65,
575,7888,1575,2020-08-31,618,27758.22,15646.73,"Late Payment, Collection, Foreclosure, Bankruptcy"
576,9907,1576,2022-12-05,823,6520.31,15323.67,"Foreclosure, Collection, Late Payment, Bankruptcy"
577,9844,1577,2022-04-16,732,15634.37,20018.75,"Foreclosure, Bankruptcy"
578,8855,1578,2021-10-06,627,38004.51,24874.71,"Late Payment, Bankruptcy, Collection"
579,3133,1579,2022-01-08,676,30288.73,24180.22,Foreclosure
580,5536,1580,2020-03-07,448,38637.49,31978.5,"Foreclosure, Collection, Bankruptcy"
581,6884,1581,2022-07-03,642,3277.72,43331.13,"Collection, Late Payment, Bankruptcy, Foreclosure"
582,7575,1582,2023-04-24,475,49140.34,47856.73,"Bankruptcy, Collection, Late Payment, Foreclosure"
583,8441,1583,2022-01-02,814,7244.61,36946.11,
584,8280,1584,2019-12-18,416,32068.28,45615.94,"Late Payment, Bankruptcy, Foreclosure"
585,4730,1585,2019-06-21,577,44461.85,5102.01,"Collection, Foreclosure"
586,4990,1586,2023-04-11,508,328.4,35369.89,"Foreclosure, Late Payment, Collection"
587,4998,1587,2019-10-20,780,28140.42,23844.59,"Foreclosure, Late Payment"
588,3217,1588,2021-08-19,553,32106.36,42973.37,Late Payment
589,3015,1589,2023-02-17,804,28044.98,43832.59,
590,6240,1590,2023-07-07,456,5989.76,23800.91,"Collection, Foreclosure"
591,3038,1591,2020-12-31,575,24219.04,19149.34,"Bankruptcy, Foreclosure"
592,7156,1592,2019-11-24,605,28560.54,10501.79,Bankruptcy
593,3897,1593,2020-07-08,667,28535.34,17596.2,"Collection, Bankruptcy"
594,9099,1594,2022-12-25,784,28084.98,19142.09,"Late Payment, Bankruptcy, Foreclosure, Collection"
595,5848,1595,2021-06-07,333,13016.26,22829.39,
596,9825,1596,2019-01-04,698,61.36,37503.24,"Late Payment, Bankruptcy"
597,6592,1597,2019-09-05,538,7708.08,49774.28,Foreclosure
598,5777,1598,2019-10-15,666,27760.72,11538.29,
599,3647,1599,2023-05-26,792,18680.71,37101.14,
600,8875,1600,2023-08-02,746,3683.34,14488.47,"Bankruptcy, Late Payment, Foreclosure"
601,7147,1601,2021-01-30,434,17430.29,39228.46,Bankruptcy
602,8992,1602,2022-10-03,709,41513.85,18076.2,Late Payment
603,9594,1603,2022-12-22,633,19652.82,38582.68,Collection
604,5554,1604,2021-07-01,756,44338.45,7895.22,"Foreclosure, Bankruptcy, Collection, Late Payment"
605,4826,1605,2023-07-02,478,37605.12,20526.25,"Collection, Late Payment"
606,6852,1606,2021-09-30,724,22590.78,19928.42,"Bankruptcy, Foreclosure, Late Payment"
607,7689,1607,2021-10-19,640,27684.72,31328.47,"Foreclosure, Collection, Late Payment, Bankruptcy"
608,3128,1608,2020-08-06,585,26961.98,30662.52,
609,7785,1609,2021-06-19,849,40309.69,24718.73,
610,7392,1610,2018-12-12,511,40956.73,27943.99,"Late Payment, Foreclosure, Collection, Bankruptcy"
611,9143,1611,2023-06-23,545,48951.59,47925.13,
612,7882,1612,2021-05-04,344,45110.93,42394.57,Collection
613,9052,1613,2020-01-18,728,32250.16,24606.71,"Bankruptcy, Collection"
614,3043,1614,2022-02-23,597,22545.59,38017.59,
615,6669,1615,2023-04-24,800,45247.32,22232.05,"Bankruptcy, Late Payment"
616,3228,1616,2023-01-11,760,22765.4,8571.61,"Late Payment, Collection, Bankruptcy"
617,6596,1617,2021-06-17,588,36362.17,16262.9,Collection
618,3025,1618,2020-02-09,450,42166.01,10994.89,Bankruptcy
619,3613,1619,2020-06-06,433,39720.49,9938.23,Late Payment
620,3099,1620,2019-01-10,838,48147.73,27369.53,
621,5607,1621,2022-08-21,609,33038.38,24061.2,"Collection, Foreclosure, Bankruptcy"
622,7599,1622,2019-09-24,562,138.38,27285.31,"Bankruptcy, Foreclosure"
623,5632,1623,2020-09-01,760,30246.63,34811.38,"Collection, Late Payment, Foreclosure, Bankruptcy"
624,5620,1624,2020-08-17,783,39216.39,30674.25,"Collection, Late Payment"
625,9222,1625,2021-11-05,392,49757.95,28209.16,"Bankruptcy, Foreclosure, Collection, Late Payment"
